timestamp,open,high,low,close,volume
2025-09-20 09:57:33+03:00,115713.49,115713.49,115713.48,115713.48,0.02102
2025-09-20 09:57:34+03:00,115713.49,115713.49,115713.49,115713.49,0.00015
2025-09-20 09:57:35+03:00,115713.49,115713.49,115713.48,115713.48,0.65361
2025-09-20 09:57:36+03:00,115713.49,115713.49,115713.49,115713.49,0.00038
2025-09-20 09:57:37+03:00,115713.49,115713.49,115713.49,115713.49,0.00056
2025-09-20 09:57:38+03:00,115713.48,115713.49,115713.48,115713.48,0.01137
2025-09-20 09:57:39+03:00,115713.49,115713.49,115713.49,115713.49,0.00014
2025-09-20 09:57:40+03:00,115713.48,115713.49,115713.48,115713.49,0.00668
2025-09-20 09:57:41+03:00,115713.49,115713.49,115713.49,115713.49,0.05682
2025-09-20 09:57:42+03:00,115713.49,115713.49,115713.48,115713.49,0.00346
2025-09-20 09:57:43+03:00,115713.49,115713.49,115713.48,115713.48,0.00441
2025-09-20 09:57:44+03:00,115713.49,115713.49,115713.49,115713.49,7e-05
2025-09-20 09:57:45+03:00,115713.48,115713.49,115713.48,115713.49,0.00925
2025-09-20 09:57:46+03:00,115713.49,115713.49,115713.48,115713.49,0.00477
2025-09-20 09:57:47+03:00,115713.49,115713.49,115713.48,115713.48,0.00639
2025-09-20 09:57:48+03:00,115713.49,115713.49,115713.48,115713.48,0.00068
2025-09-20 09:57:49+03:00,115713.49,115713.49,115713.49,115713.49,0.03171
2025-09-20 09:57:50+03:00,115713.48,115713.49,115713.48,115713.49,0.0005
2025-09-20 09:57:51+03:00,115713.49,115713.49,115713.49,115713.49,0.03243
2025-09-20 09:57:52+03:00,115713.49,115713.49,115713.48,115713.49,0.07666
2025-09-20 09:57:53+03:00,115713.49,115713.49,115713.49,115713.49,0.00587
2025-09-20 09:57:54+03:00,115713.49,115713.49,115713.49,115713.49,0.01089
2025-09-20 09:57:55+03:00,115713.49,115713.49,115713.48,115713.49,0.06513
2025-09-20 09:57:56+03:00,115713.48,115713.48,115712.13,115712.2,0.29192
2025-09-20 09:57:57+03:00,115712.21,115712.21,115712.21,115712.21,0.00234
2025-09-20 09:57:58+03:00,115712.2,115712.21,115712.2,115712.21,0.06518
2025-09-20 09:57:59+03:00,115712.21,115712.21,115712.2,115712.21,0.07604
2025-09-20 09:58:00+03:00,115712.21,115712.21,115712.2,115712.21,0.07079
2025-09-20 09:58:01+03:00,115712.21,115712.21,115712.2,115712.21,0.09088
2025-09-20 09:58:02+03:00,115712.2,115712.21,115712.2,115712.21,0.0563
2025-09-20 09:58:03+03:00,115712.21,115712.21,115712.2,115712.2,0.00025
2025-09-20 09:58:04+03:00,115712.21,115712.21,115712.2,115712.2,0.00224
2025-09-20 09:58:05+03:00,115712.21,115712.21,115712.2,115712.21,0.08634
2025-09-20 09:58:06+03:00,115712.21,115712.21,115712.2,115712.2,0.08577
2025-09-20 09:58:07+03:00,115712.21,115712.21,115712.2,115712.2,0.00722
2025-09-20 09:58:08+03:00,115712.21,115712.21,115712.21,115712.21,0.0064
2025-09-20 09:58:09+03:00,115712.2,115712.2,115703.42,115703.43,0.93058
2025-09-20 09:58:10+03:00,115703.42,115703.43,115703.42,115703.42,0.00029
2025-09-20 09:58:11+03:00,115703.42,115703.42,115703.42,115703.42,0.02532
2025-09-20 09:58:12+03:00,115703.42,115703.43,115703.42,115703.43,0.00048
2025-09-20 09:58:13+03:00,115703.42,115703.42,115703.42,115703.42,0.00171
2025-09-20 09:58:14+03:00,115703.43,115703.43,115703.42,115703.42,0.12332
2025-09-20 09:58:15+03:00,115703.42,115703.43,115703.42,115703.43,0.00404
2025-09-20 09:58:16+03:00,115703.43,115703.43,115703.43,115703.43,0.00218
2025-09-20 09:58:17+03:00,115703.43,115703.43,115703.42,115703.42,0.07012
2025-09-20 09:58:18+03:00,115703.42,115703.43,115703.42,115703.42,0.01115
2025-09-20 09:58:19+03:00,115703.43,115703.43,115703.43,115703.43,0.00096
2025-09-20 09:58:20+03:00,115703.43,115703.43,115703.42,115703.43,0.62698
2025-09-20 09:58:21+03:00,115703.43,115703.43,115703.42,115703.43,0.00143
2025-09-20 09:58:22+03:00,115703.43,115703.43,115703.43,115703.43,9e-05
2025-09-20 09:58:23+03:00,115703.42,115703.42,115703.42,115703.42,0.22643
2025-09-20 09:58:24+03:00,115703.43,115703.43,115703.42,115703.42,0.04403
2025-09-20 09:58:25+03:00,115703.43,115703.43,115703.42,115703.43,0.05998
2025-09-20 09:58:26+03:00,115703.43,115703.43,115703.43,115703.43,0.0
2025-09-20 09:58:27+03:00,115703.42,115703.42,115703.42,115703.42,0.00207
2025-09-20 09:58:28+03:00,115703.42,115703.43,115703.42,115703.43,0.00713
2025-09-20 09:58:29+03:00,115703.43,115703.43,115703.42,115703.42,0.00761
2025-09-20 09:58:30+03:00,115703.42,115703.43,115700.46,115700.46,0.03655
2025-09-20 09:58:31+03:00,115700.46,115700.47,115700.46,115700.46,0.01863
2025-09-20 09:58:32+03:00,115700.46,115700.47,115700.46,115700.47,0.00808
2025-09-20 09:58:33+03:00,115700.47,115700.47,115700.47,115700.47,0.00209
2025-09-20 09:58:34+03:00,115700.46,115700.47,115700.46,115700.47,0.00103
2025-09-20 09:58:35+03:00,115700.47,115700.47,115700.47,115700.47,0.00133
2025-09-20 09:58:36+03:00,115700.46,115700.47,115700.46,115700.47,0.0103
2025-09-20 09:58:37+03:00,115700.47,115700.47,115700.46,115700.46,0.00168
2025-09-20 09:58:38+03:00,115700.46,115700.47,115700.46,115700.47,0.00077
2025-09-20 09:58:39+03:00,115700.46,115700.47,115700.46,115700.46,0.0672
2025-09-20 09:58:40+03:00,115700.46,115700.46,115700.46,115700.46,0.00096
2025-09-20 09:58:41+03:00,115700.46,115700.46,115700.46,115700.46,0.00641
2025-09-20 09:58:42+03:00,115700.46,115700.46,115700.46,115700.46,0.04143
2025-09-20 09:58:43+03:00,115700.46,115700.47,115700.46,115700.46,0.03206
2025-09-20 09:58:44+03:00,115700.46,115700.46,115700.46,115700.46,0.00597
2025-09-20 09:58:45+03:00,115700.46,115700.46,115700.46,115700.46,0.08365
2025-09-20 09:58:46+03:00,115700.46,115700.47,115700.46,115700.47,0.00355
2025-09-20 09:58:47+03:00,115700.46,115700.46,115700.46,115700.46,6e-05
2025-09-20 09:58:48+03:00,115700.46,115700.46,115700.46,115700.46,6e-05
2025-09-20 09:58:49+03:00,115700.47,115700.47,115700.46,115700.46,0.06353
2025-09-20 09:58:50+03:00,115700.47,115700.47,115700.46,115700.46,0.01338
2025-09-20 09:58:51+03:00,115700.47,115700.47,115700.47,115700.47,0.00022
2025-09-20 09:58:52+03:00,115700.47,115700.47,115700.46,115700.47,0.11216
2025-09-20 09:58:53+03:00,115700.47,115700.47,115700.47,115700.47,0.0
2025-09-20 09:58:54+03:00,115700.46,115700.46,115700.46,115700.46,0.00022
2025-09-20 09:58:55+03:00,115700.46,115700.47,115700.46,115700.46,0.00081
2025-09-20 09:58:56+03:00,115700.47,115700.47,115700.47,115700.47,0.00061
2025-09-20 09:58:57+03:00,115700.46,115700.47,115700.46,115700.47,0.00551
2025-09-20 09:58:58+03:00,115700.47,115700.47,115700.46,115700.46,0.01077
2025-09-20 09:58:59+03:00,115700.47,115700.47,115700.47,115700.47,0.00046
2025-09-20 09:59:00+03:00,115700.46,115700.46,115700.46,115700.46,0.00398
2025-09-20 09:59:01+03:00,115700.46,115700.47,115700.46,115700.47,0.00151
2025-09-20 09:59:02+03:00,115700.46,115700.46,115700.46,115700.46,0.0461
2025-09-20 09:59:03+03:00,115700.46,115700.46,115700.46,115700.46,0.00011
2025-09-20 09:59:04+03:00,115700.46,115700.47,115700.46,115700.46,0.04003
2025-09-20 09:59:05+03:00,115700.46,115700.46,115700.46,115700.46,0.07045
2025-09-20 09:59:06+03:00,115700.47,115700.47,115700.46,115700.46,0.00256
2025-09-20 09:59:07+03:00,115700.47,115700.47,115700.47,115700.47,0.00399
2025-09-20 09:59:08+03:00,115700.46,115700.46,115700.46,115700.46,0.00017
2025-09-20 09:59:09+03:00,115700.47,115700.47,115700.46,115700.46,0.07186
2025-09-20 09:59:10+03:00,115700.46,115700.46,115700.46,115700.46,0.05823
2025-09-20 09:59:11+03:00,115700.46,115700.46,115700.46,115700.46,0.0018
2025-09-20 09:59:12+03:00,115700.46,115700.47,115700.46,115700.47,0.0455
2025-09-20 09:59:13+03:00,115700.47,115700.47,115700.46,115700.46,0.00882
2025-09-20 09:59:14+03:00,115700.47,115700.47,115700.47,115700.47,0.00082
2025-09-20 09:59:15+03:00,115700.47,115700.47,115700.46,115700.46,0.01107
2025-09-20 09:59:16+03:00,115700.46,115700.47,115700.46,115700.47,0.01015
2025-09-20 09:59:17+03:00,115700.46,115700.46,115700.46,115700.46,0.20788
2025-09-20 09:59:18+03:00,115700.46,115700.46,115700.46,115700.46,0.00042
2025-09-20 09:59:19+03:00,115700.46,115700.46,115700.46,115700.46,0.03483
2025-09-20 09:59:20+03:00,115700.46,115700.46,115700.46,115700.46,0.00279
2025-09-20 09:59:21+03:00,115700.46,115700.46,115700.46,115700.46,0.00142
2025-09-20 09:59:22+03:00,115700.46,115700.46,115700.46,115700.46,0.06297
2025-09-20 09:59:23+03:00,115700.47,115700.47,115700.46,115700.47,0.00605
2025-09-20 09:59:24+03:00,115700.46,115700.46,115700.46,115700.46,0.00879
2025-09-20 09:59:25+03:00,115700.46,115700.46,115700.46,115700.46,0.06867
2025-09-20 09:59:26+03:00,115700.46,115700.47,115700.46,115700.47,0.00705
2025-09-20 09:59:27+03:00,115700.47,115700.47,115700.46,115700.47,0.00909
2025-09-20 09:59:28+03:00,115700.46,115700.47,115700.46,115700.46,0.00172
2025-09-20 09:59:29+03:00,115700.46,115700.46,115700.46,115700.46,0.01353
2025-09-20 09:59:30+03:00,115700.46,115700.46,115700.46,115700.46,0.001
2025-09-20 09:59:31+03:00,115700.46,115700.46,115700.46,115700.46,0.0
2025-09-20 09:59:32+03:00,115700.47,115700.47,115700.47,115700.47,0.00058
2025-09-20 09:59:33+03:00,115700.46,115700.46,115700.46,115700.46,0.00812
2025-09-20 09:59:34+03:00,115700.46,115700.47,115700.46,115700.47,0.08089
2025-09-20 09:59:35+03:00,115700.46,115700.47,115700.46,115700.46,0.03088
2025-09-20 09:59:36+03:00,115700.47,115700.47,115700.46,115700.46,0.00805
2025-09-20 09:59:37+03:00,115700.46,115700.46,115700.46,115700.46,0.04461
2025-09-20 09:59:38+03:00,115700.46,115700.46,115700.46,115700.46,0.01156
2025-09-20 09:59:39+03:00,115700.47,115700.47,115700.46,115700.46,0.00104
2025-09-20 09:59:40+03:00,115700.46,115700.47,115700.46,115700.47,0.00533
2025-09-20 09:59:41+03:00,115700.47,115700.47,115700.47,115700.47,0.0
2025-09-20 09:59:42+03:00,115700.46,115700.46,115700.46,115700.46,0.00087
2025-09-20 09:59:43+03:00,115700.47,115700.47,115700.47,115700.47,0.00371
2025-09-20 09:59:44+03:00,115700.47,115700.47,115700.47,115700.47,6e-05
2025-09-20 09:59:45+03:00,115700.46,115700.47,115700.46,115700.47,0.00158
2025-09-20 09:59:46+03:00,115700.47,115700.47,115700.47,115700.47,0.00059
2025-09-20 09:59:47+03:00,115700.46,115700.46,115700.46,115700.46,9e-05
2025-09-20 09:59:48+03:00,115700.46,115700.46,115700.46,115700.46,0.00039
2025-09-20 09:59:49+03:00,115700.46,115700.47,115700.46,115700.46,0.06124
2025-09-20 09:59:50+03:00,115700.46,115700.46,115700.46,115700.46,0.0
2025-09-20 09:59:51+03:00,115700.46,115700.47,115700.46,115700.47,0.03106
2025-09-20 09:59:52+03:00,115700.46,115700.47,115700.46,115700.46,0.03308
2025-09-20 09:59:53+03:00,115700.47,115700.47,115700.46,115700.46,0.11202
2025-09-20 09:59:54+03:00,115700.46,115700.47,115700.46,115700.47,0.00171
2025-09-20 09:59:55+03:00,115700.46,115700.47,115700.46,115700.47,0.00018
2025-09-20 09:59:56+03:00,115700.47,115700.47,115700.47,115700.47,0.00012
2025-09-20 09:59:57+03:00,115700.46,115700.46,115700.46,115700.46,0.00878
2025-09-20 09:59:58+03:00,115700.46,115700.47,115700.46,115700.47,0.00282
2025-09-20 09:59:59+03:00,115700.46,115700.47,115700.46,115700.46,0.00038
2025-09-20 10:00:00+03:00,115700.47,115700.47,115700.46,115700.46,0.06048
2025-09-20 10:00:01+03:00,115700.47,115700.47,115700.47,115700.47,0.00131
2025-09-20 10:00:02+03:00,115700.46,115700.47,115700.46,115700.47,0.11162
2025-09-20 10:00:03+03:00,115700.46,115700.46,115700.46,115700.46,0.00231
2025-09-20 10:00:04+03:00,115700.47,115700.47,115700.47,115700.47,0.01839
2025-09-20 10:00:05+03:00,115700.46,115700.46,115700.46,115700.46,0.00458
2025-09-20 10:00:06+03:00,115700.46,115700.46,115700.46,115700.46,0.00114
2025-09-20 10:00:07+03:00,115700.47,115700.47,115700.47,115700.47,0.00157
2025-09-20 10:00:08+03:00,115700.47,115700.47,115700.46,115700.47,0.00218
2025-09-20 10:00:09+03:00,115700.47,115700.47,115700.47,115700.47,0.0001
2025-09-20 10:00:10+03:00,115700.46,115700.47,115700.46,115700.47,0.00141
2025-09-20 10:00:11+03:00,115700.46,115700.46,115700.46,115700.46,0.00021
2025-09-20 10:00:12+03:00,115700.47,115700.47,115700.47,115700.47,0.00616
2025-09-20 10:00:13+03:00,115700.46,115700.47,115700.46,115700.47,0.00057
2025-09-20 10:00:14+03:00,115700.46,115700.46,115700.46,115700.46,7e-05
2025-09-20 10:00:15+03:00,115700.47,115700.47,115700.47,115700.47,0.00011
2025-09-20 10:00:16+03:00,115700.47,115700.47,115700.47,115700.47,0.00034
2025-09-20 10:00:17+03:00,115700.47,115700.47,115700.46,115700.46,0.00015
2025-09-20 10:00:18+03:00,115700.46,115700.46,115700.46,115700.46,0.00042
2025-09-20 10:00:19+03:00,115700.46,115700.47,115700.46,115700.47,0.00204
2025-09-20 10:00:20+03:00,115700.46,115700.46,115700.46,115700.46,0.00257
2025-09-20 10:00:21+03:00,115700.46,115700.46,115700.46,115700.46,5e-05
2025-09-20 10:00:22+03:00,115700.47,115700.47,115700.46,115700.46,0.01543
2025-09-20 10:00:23+03:00,115700.46,115700.47,115700.46,115700.47,0.02921
2025-09-20 10:00:24+03:00,115700.46,115700.47,115700.46,115700.47,0.01207
2025-09-20 10:00:25+03:00,115700.47,115700.47,115700.46,115700.46,0.00026
2025-09-20 10:00:26+03:00,115700.47,115700.47,115700.46,115700.46,0.18557
2025-09-20 10:00:27+03:00,115700.47,115700.47,115700.46,115700.46,0.4534
2025-09-20 10:00:28+03:00,115700.46,115700.47,115700.46,115700.47,0.00063
2025-09-20 10:00:29+03:00,115700.47,115700.47,115700.47,115700.47,0.00081
2025-09-20 10:00:30+03:00,115700.47,115700.47,115700.46,115700.46,0.00069
2025-09-20 10:00:31+03:00,115700.47,115700.47,115700.47,115700.47,0.00427
2025-09-20 10:00:32+03:00,115700.47,115700.47,115700.46,115700.46,0.04406
2025-09-20 10:00:33+03:00,115700.46,115700.47,115700.46,115700.47,0.00148
2025-09-20 10:00:34+03:00,115700.47,115700.47,115700.46,115700.46,0.00108
2025-09-20 10:00:35+03:00,115700.46,115700.46,115700.46,115700.46,0.00151
2025-09-20 10:00:36+03:00,115700.47,115700.47,115700.47,115700.47,0.00181
2025-09-20 10:00:37+03:00,115700.47,115700.47,115700.47,115700.47,0.0008
2025-09-20 10:00:38+03:00,115700.46,115700.46,115700.46,115700.46,0.00022
2025-09-20 10:00:39+03:00,115700.47,115700.47,115700.47,115700.47,0.00096
2025-09-20 10:00:40+03:00,115700.46,115700.46,115700.46,115700.46,0.00021
2025-09-20 10:00:41+03:00,115700.47,115700.47,115700.46,115700.47,0.00775
2025-09-20 10:00:42+03:00,115700.47,115700.47,115700.46,115700.47,0.04922
2025-09-20 10:00:43+03:00,115700.47,115700.47,115700.46,115700.47,0.06839
2025-09-20 10:00:44+03:00,115700.47,115700.47,115700.46,115700.47,0.01135
